unitid,"instnm","chronname","conference","city","state","nickname",year,"url",full_time_enrollment,inflation_adjusted_ticket_sales,inflation_adjusted_student_fees,inflation_adjusted_direct_state_govt_support,inflation_adjusted_direct_institutional_support,inflation_adjusted_indirect_facil_admin_support,inflation_adjusted_ncaa_distributions,inflation_adjusted_royalties,inflation_adjusted_tv_revenue,inflation_adjusted_endowments,inflation_adjusted_athletic_revenues,inflation_adjusted_other_revenues,inflation_adjusted_athletic_expenses,inflation_adjusted_subsidy,inflation_adjusted_subsidyproportion,inflation_adjusted_institutional_subsidy,inflation_adjusted_institutionalsubsidy_proportion,inflation_adjusted_net_revenue,inflation_adjusted_net_revenue_before_subsidy,inflation_adjusted_external_revenue,ticket_sales,student_fees,direct_state_govt_support,direct_institutional_support,indirect_facil_admin_support,ncaa_distributions,royalties,tv_revenue,endowments,athletic_revenues,other_revenues,athletic_expenses,subsidy,subsidyproportion,institutional_subsidy,institutionalsubsidy_proportion,net_revenue,net_revenue_before_subsidy,external_revenue,instate_tuition
219471,"University of South Dakota","University of South Dakota","The Summit League","Vermillion","South Dakota","Coyotes",2012,"university-of-south-dakota-fy2012.pdf",6031,287632,1122837,0,5176185,487986,1906,453395,1371,100467,10435817,2905877,10465299,6787007,0.650357,5664171,0.542763,-29482,-6816489,3648810,278912,1088795,0,5019255,473191,1848,439649,1329,97421,10119428,2817778,10148016,6581241,0.650357,5492446,0.542763,-28588,-6609829,3538187,7704
219471,"University of South Dakota","University of South Dakota","The Summit League","Vermillion","South Dakota","Coyotes",2011,"university-of-south-dakota-fy2011.pdf",6031,256120,1073268,0,4393064,437636,0,571940,0,108208,9509995,2777967,9509995,5903968,0.620817,4830700,0.50796,0,-5903968,3606027,241424,1011683,0,4140985,412524,0,539121,0,101999,8964301,2618564,8964301,5565192,0.620817,4553509,0.50796,0,-5565192,3399109,7209
219471,"University of South Dakota","University of South Dakota","The Summit League","Vermillion","South Dakota","Coyotes",2010,"university-of-south-dakota-fy2010.pdf",6031,224782,1073320,0,4068324,379240,0,446270,0,118181,8287199,2095263,8400866,5520884,0.666194,4447564,0.536679,-113667,-5634551,2766315,207510,990849,0,3755724,350100,0,411980,0,109100,7650431,1934268,7755364,5096673,0.666194,4105824,0.536679,-104933,-5201606,2553758,6762
219356,"South Dakota State University","South Dakota State University","The Summit League","Brookings","South Dakota","Jackrabbits",2014,"south-dakota-state-fy2014.pdf",9146,1454928,2516172,515197,4717474,758070,1578637,1650212,45929,298923,15617366,2426676,15700589,8506913,0.544709,5475544,0.350606,-83223,-8590136,7110453,1454928,2516172,515197,4717474,758070,1578637,1650212,45929,298923,15617366,2426676,15700589,8506913,0.544709,5475544,0.350606,-83223,-8590136,7110453,7713
219356,"South Dakota State University","South Dakota State University","The Summit League","Brookings","South Dakota","Jackrabbits",2013,"south-dakota-state-fy2013.pdf",9146,1659996,2523278,479329,3732881,1036299,1534965,1645619,27716,202795,15319445,2707077,15249601,7771787,0.507315,4769180,0.311315,69844,-7701944,7547657,1641507,2495174,473990,3691304,1024757,1517868,1627290,27407,200536,15148816,2676926,15079750,7685225,0.507315,4716061,0.311315,69066,-7616159,7463591,7713
219356,"South Dakota State University","South Dakota State University","The Summit League","Brookings","South Dakota","Jackrabbits",2012,"south-dakota-state-fy2012.pdf",9146,1366323,2360080,443573,3919056,1400375,1242389,1288228,21877,205514,14545920,2525895,14556414,8123085,0.558444,5319431,0.365699,-10494,-8133579,6422835,1324899,2288528,430125,3800240,1357919,1204723,1249172,21214,199283,14104922,2449316,14115098,7876812,0.558444,5158159,0.365699,-10176,-7886988,6228110,7404
219356,"South Dakota State University","South Dakota State University","The Summit League","Brookings","South Dakota","Jackrabbits",2011,"south-dakota-state-fy2011.pdf",9146,969893,2451589,3685686,1052437,1044544,1107601,1216045,14188,175221,13871580,2343785,13904741,8234256,0.593606,2096981,0.151171,-33161,-8267417,5637324,914239,2310914,3474197,992047,984607,1044046,1146267,13374,165167,13075613,2209296,13106871,7761765,0.593606,1976654,0.151171,-31258,-7793023,5313848,7209
219356,"South Dakota State University","South Dakota State University","The Summit League","Brookings","South Dakota","Jackrabbits",2010,"south-dakota-state-fy2010.pdf",9146,1018830,2565702,3573713,951079,826304,214185,1254965,19032,167898,13195775,2790997,13373065,7916799,0.59995,1777383,0.134693,-177289,-8094088,5278977,940546,2368560,3299118,878000,762813,197728,1158537,17570,154997,12181844,2576542,12345511,7308491,0.599949,1640813,0.134693,-163667,-7472158,4873353,6444
149772,"Western Illinois University","Western Illinois University","The Summit League","Macomb","Illinois","Leathernecks",2014,"western-illinois-fy2014.pdf",9605,126439,3855594,47000,4877844,338457,1089023,122660,0,36291,12098077,1641060,13025873,9118895,0.753747,5216301,0.431168,-927796,-10046691,2979182,126439,3855594,47000,4877844,338457,1089023,122660,0,36291,12098077,1641060,13025873,9118895,0.753747,5216301,0.431168,-927796,-10046691,2979182,11283
149772,"Western Illinois University","Western Illinois University","The Summit League","Macomb","Illinois","Leathernecks",2013,"western-illinois-fy2013.pdf",9605,138382,3870630,47529,4875285,323153,956183,102582,0,34115,11787158,1473413,12230279,9116598,0.773435,5198438,0.441026,-443122,-9559720,2670560,136841,3827519,47000,4820984,319554,945533,101439,0,33735,11655872,1457002,12094058,9015057,0.773435,5140538,0.441026,-438186,-9453243,2640815,10940
149772,"Western Illinois University","Western Illinois University","The Summit League","Macomb","Illinois","Leathernecks",2012,"western-illinois-fy2012.pdf",9605,132471,3844589,48468,4746739,317822,999119,97603,0,32736,11591731,1404920,11456630,8957618,0.772759,5064561,0.436912,135101,-8822517,2634113,128455,3728030,46999,4602829,308186,968828,94644,0,31744,11240297,1362326,11109292,8686044,0.772759,4911015,0.436911,131005,-8555039,2554253,10444
149772,"Western Illinois University","Western Illinois University","The Summit League","Macomb","Illinois","Leathernecks",2011,"western-illinois-fy2011.pdf",9605,123966,3617005,49861,4759223,316303,947262,94027,0,31143,11492083,1584436,11065443,8742391,0.760732,5075526,0.441654,426640,-8315751,2749691,116853,3409457,47000,4486133,298153,892907,88632,0,29356,10832654,1493519,10430495,8240743,0.760732,4784286,0.441654,402159,-7838584,2591911,9981
149772,"Western Illinois University","Western Illinois University","The Summit League","Macomb","Illinois","Leathernecks",2010,"western-illinois-fy2010.pdf",9605,137497,3224310,50912,4915218,276402,851470,94091,0,32096,10853133,1303233,10807041,8466843,0.780129,5191620,0.478352,46093,-8420750,2386291,126932,2976562,47000,4537545,255164,786045,86861,0,29630,10019205,1203096,9976654,7816271,0.780129,4792709,0.478352,42551,-7773720,2202934,9490
178402,"University of Missouri-Kansas City","University of Missouri at Kansas City","Western Athletic Conference","Kansas City","Missouri","Kangaroos",2014,"university-of-massachusetts-at-amherst-fy2013.pdf",9917,98469,1229782,0,7986581,375712,217924,89472,0,9055,11467676,1469736,13904761,9592075,0.836445,8362293,0.729206,-2437085,-12029160,1875601,98469,1229782,0,7986581,375712,217924,89472,0,9055,11467676,1469736,13904761,9592075,0.836445,8362293,0.729206,-2437085,-12029160,1875601,9476
178402,"University of Missouri-Kansas City","University of Missouri at Kansas City","Western Athletic Conference","Kansas City","Missouri","Kangaroos",2013,"university-of-massachusetts-at-amherst-fy2012.pdf",9917,84791,1220280,0,8027608,362737,343164,62916,0,9012,11361659,1260163,12646286,9610625,0.845882,8390345,0.738479,-1284627,-10895252,1751034,83847,1206688,0,7938196,358697,339342,62215,0,8912,11235112,1246127,12505431,9503581,0.845882,8296893,0.738479,-1270319,-10773900,1731531,9456
178402,"University of Missouri-Kansas City","University of Missouri at Kansas City","Western Athletic Conference","Kansas City","Missouri","Kangaroos",2011,"university-of-massachusetts-at-amherst-fy2011.pdf",9917,75455,1237902,0,6267668,309091,257231,35492,0,9302,9548981,1366142,11825155,7814661,0.818376,6576759,0.688739,-2276173,-10090835,1734320,71125,1166870,0,5908022,291355,242471,33455,0,8768,9001050,1287752,11146614,7366247,0.818376,6199377,0.688739,-2145564,-9511811,1634803,9029
178402,"University of Missouri-Kansas City","University of Missouri at Kansas City","Western Athletic Conference","Kansas City","Missouri","Kangaroos",2010,"university-of-massachusetts-at-amherst-fy2010.pdf",9917,112017,1220038,0,7781340,314902,270276,66360,0,10051,11998473,2233540,12671206,9316280,0.776455,8096242,0.674773,-672732,-9989012,2682193,103410,1126293,0,7183441,290706,249509,61261,0,9279,11076540,2061920,11697581,8600440,0.776455,7474147,0.674773,-621041,-9221481,2476100,8602
188030,"New Mexico State University-Main Campus","New Mexico State University at Las Cruces","Western Athletic Conference","Las Cruces","New Mexico","Aggies",2014,"new-mexico-state-fy2014.pdf",13006,1559403,3562370,3179200,9931602,3680029,1434401,2380071,0,46143,29287917,3560841,29513451,20353201,0.694935,13611631,0.464752,-225534,-20578735,8934716,1559403,3562370,3179200,9931602,3680029,1434401,2380071,0,46143,29287917,3560841,29513451,20353201,0.694935,13611631,0.464752,-225534,-20578735,8934716,6573
188030,"New Mexico State University-Main Campus","New Mexico State University at Las Cruces","Western Athletic Conference","Las Cruces","New Mexico","Aggies",2013,"new-mexico-state-fy2013.pdf",13006,1332335,3334004,3134108,9698669,3729903,4324384,2368506,0,43849,30444553,2522644,28804949,19896684,0.653538,13428572,0.441083,1639604,-18257080,10547869,1317495,3296870,3099200,9590645,3688359,4276219,2342125,0,43361,30105460,2494547,28484118,19675074,0.653538,13279004,0.441083,1621342,-18053732,10430386,6220
188030,"New Mexico State University-Main Campus","New Mexico State University at Las Cruces","Western Athletic Conference","Las Cruces","New Mexico","Aggies",2012,"new-mexico-state-fy2012.pdf",13006,1776550,3088970,3127519,9841335,3739193,1994112,2113445,0,37446,29452421,3771297,28283888,19797017,0.672169,13580528,0.461101,1168533,-18628484,9655404,1722689,2995320,3032700,9542969,3625830,1933655,2049370,0,36311,28559494,3656961,27426388,19196819,0.672169,13168799,0.461101,1133106,-18063713,9362675,6040
188030,"New Mexico State University-Main Campus","New Mexico State University at Las Cruces","Western Athletic Conference","Las Cruces","New Mexico","Aggies",2011,"new-mexico-state-fy2011.pdf",13006,1879162,3132040,3460890,9631226,3732452,2247329,2561031,0,50779,28641053,1996923,27351783,19956608,0.696783,13363678,0.466592,1289270,-18667338,8684445,1771334,2952320,3262300,9078575,3518280,2118375,2414076,0,47865,26997597,1882337,25782307,18811475,0.696783,12596855,0.466592,1215290,-17596185,8186122,5827
188030,"New Mexico State University-Main Campus","New Mexico State University at Las Cruces","Western Athletic Conference","Las Cruces","New Mexico","Aggies",2010,"new-mexico-state-fy2010.pdf",13006,1862284,2830834,4070356,7838772,3610531,2113282,2872285,0,43002,27550528,2352183,29241765,18350494,0.666067,11449303,0.415575,-1691236,-20041731,9200034,1719191,2613320,3757600,7236460,3333107,1950903,2651586,0,39698,25433613,2171446,26994899,16940487,0.666067,10569567,0.415575,-1561286,-18501773,8493126,5400
230737,"Utah Valley University","Utah Valley University","Western Athletic Conference","Orem","Utah","Wolverines",2014,"utah-valley-fy2014.png",15755,48416,4391352,0,3759311,1450756,699262,207633,NULL,6096,11191569,634839,10519095,9601419,0.857915,5210067,0.465535,672474,-8928945,1590150,48416,4391352,0,3759311,1450756,699262,207633,NULL,6096,11191569,634839,10519095,9601419,0.857915,5210067,0.465535,672474,-8928945,1590150,5270
230737,"Utah Valley University","Utah Valley University","Western Athletic Conference","Orem","Utah","Wolverines",2013,"utah-valley-fy2013.png",15755,32509,3375550,0,4265982,1364242,193959,189280,NULL,16201,10166785,745263,9824078,9005774,0.885804,5630224,0.553786,342707,-8663067,1161011,32147,3337953,0,4218467,1349047,191799,187172,NULL,16021,10053547,736962,9714657,8905467,0.885803,5567514,0.553786,338890,-8566577,1148080,5086
230737,"Utah Valley University","Utah Valley University","Western Athletic Conference","Orem","Utah","Wolverines",2012,"utah-valley-fy2012.png",15755,44465,3531104,0,3805602,1336424,NULL,148534,NULL,19037,9493582,NULL,9890146,8673130,0.913578,5142026,0.541632,-396564,-9069693,820452,43117,3424049,0,3690225,1295907,NULL,144031,NULL,18460,9205759,NULL,9590300,8410181,0.913578,4986132,0.541632,-384541,-8794722,795578,4786
230737,"Utah Valley University","Utah Valley University","Western Athletic Conference","Orem","Utah","Wolverines",2011,"utah-valley-fy2011.pdf",15755,56943,3567890,0,3720175,1353608,0,172535,0,15867,9654925,783775,9800726,8641672,0.895053,5073783,0.525512,-145801,-8787473,1013253,53676,3363160,0,3506707,1275936,0,162635,0,14957,9100914,738800,9238349,8145803,0.895053,4782643,0.525512,-137435,-8283238,955111,4584
230737,"Utah Valley University","Utah Valley University","Western Athletic Conference","Orem","Utah","Wolverines",2010,"utah-valley-fy2010.png",15755,44196,3348083,0,3513460,968260,NULL,126797,NULL,5648,8631419,NULL,8075886,7829802,0.907128,4481720,0.519233,555533,-7274269,801617,40800,3090824,0,3243494,893861,NULL,117054,NULL,5214,7968202,NULL,7455355,7228179,0.907128,4137355,0.519233,512847,-6715332,740023,4288
100724,"Alabama State University","Alabama State University","Southwestern Athletic Conference","Montgomery","Alabama","Hornets and Lady Hornets",2014,"alabama-state-fy2014.pdf",5182,1401730,0,4000,10746355,0,790160,184750,0,0,14070309,943314,14070309,10750355,0.764045,10746355,0.763761,0,-10750355,3319954,1401730,0,4000,10746355,0,790160,184750,0,0,14070309,943314,14070309,10750355,0.764045,10746355,0.763761,0,-10750355,3319954,8720
100724,"Alabama State University","Alabama State University","Southwestern Athletic Conference","Montgomery","Alabama","Hornets and Lady Hornets",2013,"alabama-state-fy2013.pdf",5182,806304,0,0,11516834,569040,767145,24255,0,0,14079382,395804,14079382,12085874,0.858409,12085874,0.858409,0,-12085874,1993508,797323,0,0,11388559,562702,758601,23985,0,0,13922565,391395,13922565,11951261,0.858409,11951261,0.858409,0,-11951261,1971304,8263
100724,"Alabama State University","Alabama State University","Southwestern Athletic Conference","Montgomery","Alabama","Hornets and Lady Hornets",2012,"alabama-state-fy2012.pdf",5182,734054,0,0,9139147,510566,894920,123752,0,0,12084728,682289,12084728,9649713,0.798505,9649713,0.798505,0,-9649713,2435015,711799,0,0,8862070,495087,867788,120000,0,0,11718348,661604,11718348,9357157,0.798505,9357157,0.798505,0,-9357157,2361191,7932
100724,"Alabama State University","Alabama State University","Southwestern Athletic Conference","Montgomery","Alabama","Hornets and Lady Hornets",2011,"alabama-state-fy2011.pdf",5182,773930,0,11139,8094925,471002,905009,109270,0,0,11260204,894929,11260204,8577066,0.761715,8565927,0.760726,0,-8577066,2683138,729521,0,10500,7630429,443975,853079,103000,0,0,10614081,843577,10614081,8084904,0.761715,8074404,0.760726,0,-8084904,2529177,7932
100724,"Alabama State University","Alabama State University","Southwestern Athletic Conference","Montgomery","Alabama","Hornets and Lady Hornets",2010,"alabama-state-fy2010.pdf",5182,824064,0,0,7135009,360696,712224,241513,0,0,9799865,526359,9799865,7495705,0.764878,7495705,0.764878,0,-7495705,2304160,760745,0,0,6586772,332981,657498,222956,0,0,9046867,485915,9046867,6919753,0.764878,6919753,0.764878,0,-6919753,2127114,7164
110583,"California State University-Long Beach","California State University at Long Beach","Big West Conference","Long Beach","California","49ers",2014,"csu-long-beach-fy2014.pdf",28440,615629,3875779,0,5769506,982147,603282,163834,0,37785,16703611,4693434,16703391,10627432,0.636236,6751653,0.404203,220,-10627212,6076179,615629,3875779,0,5769506,982147,603282,163834,0,37785,16703611,4693434,16703391,10627432,0.636236,6751653,0.404203,220,-10627212,6076179,6452
110583,"California State University-Long Beach","California State University at Long Beach","Big West Conference","Long Beach","California","49ers",2010,"csu-long-beach-fy2010.pdf",28440,455639,1724139,0,6119271,1129737,488860,323781,0,-15380,14410118,4168691,14409282,8973147,0.622698,7249008,0.50305,836,-8972311,5436971,420629,1591660,0,5649081,1042931,451297,298902,0,-14198,13302880,3848380,13302108,8283672,0.622698,6692012,0.50305,772,-8282900,5019208,4810
110583,"California State University-Long Beach","California State University at Long Beach","Big West Conference","Long Beach","California","49ers",2011,"csu-long-beach-fy2011.pdf",28440,530077,1627404,0,7398073,1052033,516710,222398,0,2115,15515280,4168585,15507707,10077510,0.649522,8450106,0.544631,7573,-10069937,5437770,499661,1534022,0,6973563,991666,487061,209637,0,1994,14624996,3929386,14617857,9499251,0.649522,7965229,0.544631,7139,-9492112,5125745,6240
110583,"California State University-Long Beach","California State University at Long Beach","Big West Conference","Long Beach","California","49ers",2012,"csu-long-beach-fy2012.pdf",28440,709714,2718874,0,6986640,1007107,625937,138632,0,81041,16357018,4170114,16033564,10712621,0.654925,7993747,0.488704,323454,-10389167,5644397,688197,2636444,0,6774822,976574,606960,134429,0,78584,15861112,4043686,15547465,10387840,0.654925,7751396,0.488704,313647,-10074193,5473272,6738
110583,"California State University-Long Beach","California State University at Long Beach","Big West Conference","Long Beach","California","49ers",2013,"csu-long-beach-fy2013.pdf",28440,797079,3875058,0,5853695,955495,522645,132873,0,45015,15689629,3552784,15683876,10684248,0.680975,6809190,0.433993,5753,-10678495,5005381,788201,3831897,0,5788496,944853,516824,131393,0,44514,15514877,3513213,15509188,10565246,0.680975,6733349,0.433993,5689,-10559557,4949631,6240
229063,"Texas Southern University","Texas Southern University","Southwestern Athletic Conference","Houston","Texas","Tigers and Lady Tigers",2010,"texas-southern-fy2010.pdf",6936,124400,3361012,0,4943795,0,379738,287313,54162,0,10520405,1424147,10520405,8304807,0.7894,4943795,0.469924,0,-8304807,2215598,114841,3102760,0,4563926,0,350560,265237,50000,0,9712043,1314719,9712043,7666686,0.7894,4563926,0.469924,0,-7666686,2045357,7462
